State Code,State Name,Bizom ERP ID,Material Number,Material Description,MRP(ZPR1-933),Disc1(ZZDP-761) Per%,Disc1(ZZDP-762) Per%,Disc2(ZZPD-761) Per%,Disc2(ZZPD-762) Per%,Disc4(ZQDI-761) Per%,Disc4(ZQDI-762) Per%,Distributor Landing,Disc3(ZPCD-946) %, discount 1,After first dicount value, 2 discount,after 2 discount,CD,after CD discount
33,Chhattisgarh,,3SWPDAP3M075,"3L SWR PIPE ARType A D/S P/F 7.5cm2.5""3m",721,0,59.41,0,15,0,0,248.76,1.5,428.3461,292.65,43.898085,248.76,3.731337225,245.02
33,Chhattisgarh,,3SWPDAP3M110,"3L SWR PIPE AR Type A D/S P/F 11cm(4"")3m","1,305.00",0,59.41,0,15,0,0,450.24,1.5,775.3005,529.7,79.454925,450.24,6.753668625,443.49
33,Chhattisgarh,,3SWPDAP6F110,"3L SWR PIPE AR Type A D/S P/F 11cm4""1.8m",840,0,59.41,0,15,0,0,289.81,1.5,499.044,340.96,51.1434,289.81,4.347189,285.47
33,Chhattisgarh,,3SWPSAP3M075,"3L SWR PIPE ARType A S/S P/F 7.5cm2.5""3m",684,0,59.41,0,15,17.05,0,195.75,1.5,406.3644,277.64,41.64534,235.99,3.5398539,232.45
33,Chhattisgarh,,3SWPSAP3M090,"3L SWR PIPE AR Type A S/S P/F 9cm(3"") 3m",984,0,59.41,0,15,0,0,339.49,1.5,584.5944,399.41,59.91084,339.49,5.0924214,334.4
33,Chhattisgarh,,3SWPSAP3M110,"3L SWR PIPE AR Type A S/S P/F 11cm(4"")3m","1,188.00",0,59.41,0,15,14.94,0,348.64,1.5,705.7908,482.21,72.33138,409.88,6.1481673,403.73
33,Chhattisgarh,,3SWPSAP3M160,"3L SWR PIPE AR Type A S/S P/F 16cm(6"")3m","2,680.00",0,59.41,0,15,0,0,924.64,1.5,1592.188,"1,087.81",163.1718,924.64,13.869603,910.77
33,Chhattisgarh,,3SWPSAP6M110,"3L SWR PIPE AR Type A S/S P/F 11cm(4"")6m","2,363.00",0,59.41,0,15,0,0,815.27,1.5,1403.8583,959.14,143.871255,815.27,12.22905668,803.04
33,Chhattisgarh,,3SWPSAS3M075,"3L SWR PIPE ARType A S/S S/F 7.5cm2.5""3m",667,0,59.41,0,15,0,0,230.13,1.5,396.2647,270.74,40.610295,230.13,3.451875075,226.67
33,Chhattisgarh,,3SWPSAS3M110,"3L SWR PIPE AR Type A S/S S/F 11cm(4"")3m","1,171.00",0,59.41,0,15,0,0,404.01,1.5,695.6911,475.31,71.296335,404.01,6.060188475,397.95
33,Chhattisgarh,,3SWPSAS3M160,"3L SWR PIPE AR Type A S/S S/F 16cm(6"")3m","2,680.00",0,59.41,0,15,0,0,924.64,1.5,1592.188,"1,087.81",163.1718,924.64,13.869603,910.77
33,Chhattisgarh,,3SWPSAS6M075,"3L SWR PIPE ARType A S/S S/F 7.5cm2.5""6m","1,313.00",0,59.41,0,15,0,0,453,1.5,780.0533,532.95,79.942005,453,6.795070425,446.21
33,Chhattisgarh,,3SWPSAS6M090,"3L SWR PIPE AR Type A S/S S/F 9cm(3"") 6m","1,872.00",0,59.41,0,15,0,0,645.87,1.5,1112.1552,759.84,113.97672,645.87,9.6880212,636.18
33,Chhattisgarh,,3SWPSAS6M110,"3L SWR PIPE AR Type A S/S S/F 11cm(4"")6m","2,328.00",0,59.41,0,15,0,0,803.19,1.5,1383.0648,944.94,141.74028,803.19,12.0479238,791.15
33,Chhattisgarh,,3SWPSAS6M160,"3L SWR PIPE AR Type A S/S S/F 16cm(6"")6m","5,339.00",0,59.41,0,15,0,0,"1,842.04",1.5,3171.8999,"2,167.10",325.065015,"1,842.04",27.63052628,"1,814.40"
33,Chhattisgarh,,3SWPSBP3M075,"3L SWR PIPE ARType B S/S P/F 7.5cm2.5""3m","1,168.00",0,59.41,0,15,0,0,402.98,1.5,693.9088,474.09,71.11368,402.98,6.0446628,396.93
33,Chhattisgarh,,3SWPSBP3M110,"3L SWR PIPE AR Type B S/S P/F 11cm(4"")3m","1,727.00",0,59.41,0,15,0,0,595.84,1.5,1026.0107,700.99,105.148395,595.84,8.937613575,586.9
33,Chhattisgarh,,3SWPSBS3M075,"3L SWR PIPE ARType B S/S S/F 7.5cm2.5""3m","1,133.00",0,59.41,0,15,0,0,390.9,1.5,673.1153,459.88,68.982705,390.9,5.863529925,385.04
33,Chhattisgarh,,3SWPSBS3M110,"3L SWR PIPE AR Type B S/S S/F 11cm(4"")3m","1,727.00",0,59.41,0,15,0,0,595.84,1.5,1026.0107,700.99,105.148395,595.84,8.937613575,586.9
33,Chhattisgarh,,3SWPSBS6M075,"3L SWR PIPE ARType B S/S S/F 7.5cm2.5""6m","2,245.00",0,59.41,0,15,0,0,774.56,1.5,1333.7545,911.25,136.686825,774.56,11.61838013,762.94
33,Chhattisgarh,,3SWPSBS6M110,"3L SWR PIPE AR Type B S/S S/F 11cm(4"")6m","3,434.00",0,59.41,0,15,0,0,"1,184.78",1.5,2040.1394,"1,393.86",209.07909,"1,184.78",17.77172265,"1,167.01"
33,Chhattisgarh,,3SWPSBS6M160,"3L SWR PIPE AR Type B S/S S/F 16cm(6"")6m","7,101.00",0,59.41,0,15,0,0,"2,449.95",1.5,4218.7041,"2,882.30",432.344385,"2,449.95",36.74927273,"2,413.20"
33,Chhattisgarh,,AGF00CBV0000040,"AGRI COMPACT BALL VALVE 0 4cm(1.25"")",360,0,57.68,0,0,0,0,152.35,1.5,207.648,152.35,0,152.35,2.28528,150.07
33,Chhattisgarh,,AGF00CBV0000050,"AGRI COMPACT BALL VALVE 0 5cm(1.5"")",505,0,57.68,0,0,0,0,213.72,1.5,291.284,213.72,0,213.72,3.20574,210.51
33,Chhattisgarh,,AGF00CBV0000063,"AGRI COMPACT BALL VALVE VALVE 6.3cm(2"")",788,0,57.68,0,0,0,0,333.48,1.5,454.5184,333.48,0,333.48,5.002224,328.48
33,Chhattisgarh,,AGF40CU00000063,"AGRI COUPLER 4 kgf/cm2 6.3cm(2"")",36,0,57.68,0,0,0,0,15.24,1.5,20.7648,15.24,0,15.24,0.228528,15.01
33,Chhattisgarh,,AGF40CU00000075,"AGRI COUPLER 4 kgf/cm2 7.5cm(2.5"")",50,0,57.68,0,0,0,0,21.16,1.5,28.84,21.16,0,21.16,0.3174,20.84
33,Chhattisgarh,,AGF40CU00000090,"AGRI COUPLER 4 kgf/cm2 9cm(3"")",82,0,57.68,0,0,0,0,34.7,1.5,47.2976,34.7,0,34.7,0.520536,34.18
33,Chhattisgarh,,AGF40CU00000110,"AGRI COUPLER 4 kgf/cm2 11cm(4"")",131,0,57.68,0,0,0,0,55.44,1.5,75.5608,55.44,0,55.44,0.831588,54.61
33,Chhattisgarh,,AGF40CU00000160,"AGRI COUPLER 4 kgf/cm2 16cm(6"")",294,0,57.68,0,0,0,0,124.42,1.5,169.5792,124.42,0,124.42,1.866312,122.55
33,Chhattisgarh,,AGF40EL90000063,"AGRI ELBOW 90 4 kgf/cm2 6.3cm(2"")",64,0,57.68,0,0,0,0,27.08,1.5,36.9152,27.08,0,27.08,0.406272,26.68
33,Chhattisgarh,,AGF40EL90000075,"AGRI ELBOW 90 4 kgf/cm2 7.5cm(2.5"")",84,0,57.68,0,0,0,0,35.55,1.5,48.4512,35.55,0,35.55,0.533232,35.02
33,Chhattisgarh,,AGF40EL90000090,"AGRI ELBOW 90 4 kgf/cm2 9cm(3"")",140,0,57.68,0,0,0,0,59.25,1.5,80.752,59.25,0,59.25,0.88872,58.36
33,Chhattisgarh,,AGF40EL90000110,"AGRI ELBOW 90 4 kgf/cm2 11cm(4"")",200,0,57.68,0,0,0,0,84.64,1.5,115.36,84.64,0,84.64,1.2696,83.37
33,Chhattisgarh,,AGF40EL90000160,"AGRI ELBOW 90 4 kgf/cm2 16cm(6"")",525,0,57.68,0,0,0,0,222.18,1.5,302.82,222.18,0,222.18,3.3327,218.85
33,Chhattisgarh,,AGF40T000000063,"AGRI TEE 4 kgf/cm2 6.3cm(2"")",83,0,57.68,0,0,0,0,35.13,1.5,47.8744,35.13,0,35.13,0.526884,34.6
33,Chhattisgarh,,AGF40T000000075,"AGRI TEE 4 kgf/cm2 7.5cm(2.5"")",111,0,57.68,0,0,0,0,46.98,1.5,64.0248,46.98,0,46.98,0.704628,46.27
33,Chhattisgarh,,AGF40T000000090,"AGRI TEE 4 kgf/cm2 9cm(3"")",169,0,57.68,0,0,0,0,71.52,1.5,97.4792,71.52,0,71.52,1.072812,70.45
33,Chhattisgarh,,AGF40T000000110,"AGRI TEE 4 kgf/cm2 11cm(4"")",263,0,57.68,0,0,0,0,111.3,1.5,151.6984,111.3,0,111.3,1.669524,109.63
33,Chhattisgarh,,AGF40T000000160,"AGRI TEE 4 kgf/cm2 16cm(6"")",722,0,57.68,0,0,0,0,305.55,1.5,416.4496,305.55,0,305.55,4.583256,300.97
33,Chhattisgarh,,AGF60CU00000040,"AGRI COUPLER 6 kgf/cm2 4cm(1.25"")",20,0,57.68,0,0,0,0,8.46,1.5,11.536,8.46,0,8.46,0.12696,8.34
33,Chhattisgarh,,AGF60CU00000050,"AGRI COUPLER 6 kgf/cm2 5cm(1.5"")",26,0,57.68,0,0,0,0,11,1.5,14.9968,11,0,11,0.165048,10.84
33,Chhattisgarh,,AGF60CU00000063,"AGRI COUPLER 6 kgf/cm2 6.3cm(2"")",40,0,57.68,0,0,0,0,16.93,1.5,23.072,16.93,0,16.93,0.25392,16.67
33,Chhattisgarh,,AGF60CU00000075,"AGRI COUPLER 6 kgf/cm2 7.5cm(2.5"")",55,0,57.68,0,0,0,0,23.28,1.5,31.724,23.28,0,23.28,0.34914,22.93
33,Chhattisgarh,,AGF60CU00000090,"AGRI COUPLER 6 kgf/cm2 9cm(3"")",91,0,57.68,0,0,0,0,38.51,1.5,52.4888,38.51,0,38.51,0.577668,37.93
33,Chhattisgarh,,AGF60CU00000110,"AGRI COUPLER 6 kgf/cm2 11cm(4"")",145,0,57.68,0,0,0,0,61.36,1.5,83.636,61.36,0,61.36,0.92046,60.44
33,Chhattisgarh,,AGF60CU00000160,"AGRI COUPLER 6 kgf/cm2 16cm(6"")",327,0,57.68,0,0,0,0,138.39,1.5,188.6136,138.39,0,138.39,2.075796,136.31
33,Chhattisgarh,,AGF60EC00000040,"AGRI END CAP 6 kgf/cm2 4cm(1.25"")",15,0,57.68,0,0,0,0,6.35,1.5,8.652,6.35,0,6.35,0.09522,6.25
33,Chhattisgarh,,AGF60EC00000050,"AGRI END CAP 6 kgf/cm2 5cm(1.5"")",21,0,57.68,0,0,0,0,8.89,1.5,12.1128,8.89,0,8.89,0.133308,8.75
33,Chhattisgarh,,AGF60EC00000063,"AGRI END CAP 6 kgf/cm2 6.3cm(2"")",31,0,57.68,0,0,0,0,13.12,1.5,17.8808,13.12,0,13.12,0.196788,12.92
33,Chhattisgarh,,AGF60EC00000075,"AGRI END CAP 6 kgf/cm2 7.5cm(2.5"")",53,0,57.68,0,0,0,0,22.43,1.5,30.5704,22.43,0,22.43,0.336444,22.09
33,Chhattisgarh,,AGF60EC00000090,"AGRI END CAP 6 kgf/cm2 9cm(3"")",72,0,57.68,0,0,0,0,30.47,1.5,41.5296,30.47,0,30.47,0.457056,30.01
33,Chhattisgarh,,AGF60EC00000110,"AGRI END CAP 6 kgf/cm2 11cm(4"")",107,0,57.68,0,0,0,0,45.28,1.5,61.7176,45.28,0,45.28,0.679236,44.6
33,Chhattisgarh,,AGF60EC00000160,"AGRI END CAP 6 kgf/cm2 16cm(6"")",213,0,57.68,0,0,0,0,90.14,1.5,122.8584,90.14,0,90.14,1.352124,88.79
33,Chhattisgarh,,AGF60EL45000063,"AGRI ELBOW 45' 6 kgf/cm2 6.3cm(2"")",55,0,57.68,0,0,0,0,23.28,1.5,31.724,23.28,0,23.28,0.34914,22.93
33,Chhattisgarh,,AGF60EL45000075,"AGRI ELBOW 45' 6 kgf/cm2 7.5cm(2.5"")",76,0,57.68,0,0,0,0,32.16,1.5,43.8368,32.16,0,32.16,0.482448,31.68
33,Chhattisgarh,,AGF60EL45000110,"AGRI ELBOW 45' 6 kgf/cm2 11cm(4"")",175,0,57.68,0,0,0,0,74.06,1.5,100.94,74.06,0,74.06,1.1109,72.95
33,Chhattisgarh,,AGF60EL90000040,"AGRI ELBOW 90 6 kgf/cm2 4cm(1.25"")",27,0,57.68,0,0,0,0,11.43,1.5,15.5736,11.43,0,11.43,0.171396,11.26
33,Chhattisgarh,,AGF60EL90000050,"AGRI ELBOW 90 6 kgf/cm2 5cm(1.5"")",45,0,57.68,0,0,0,0,19.04,1.5,25.956,19.04,0,19.04,0.28566,18.76
33,Chhattisgarh,,AGF60EL90000063,"AGRI ELBOW 90 6 kgf/cm2 6.3cm(2"")",66,0,57.68,0,0,0,0,27.93,1.5,38.0688,27.93,0,27.93,0.418968,27.51
33,Chhattisgarh,,AGF60EL90000075,"AGRI ELBOW 90 6 kgf/cm2 7.5cm(2.5"")",87,0,57.68,0,0,0,0,36.82,1.5,50.1816,36.82,0,36.82,0.552276,36.27
33,Chhattisgarh,,AGF60EL90000090,"AGRI ELBOW 90 6 kgf/cm2 9cm(3"")",145,0,57.68,0,0,0,0,61.36,1.5,83.636,61.36,0,61.36,0.92046,60.44
33,Chhattisgarh,,AGF60EL90000110,"AGRI ELBOW 90 6 kgf/cm2 11cm(4"")",212,0,57.68,0,0,0,0,89.72,1.5,122.2816,89.72,0,89.72,1.345776,88.37
33,Chhattisgarh,,AGF60EL90000160,"AGRI ELBOW 90 6 kgf/cm2 16cm(6"")",674,0,57.68,0,0,0,0,285.24,1.5,388.7632,285.24,0,285.24,4.278552,280.96
33,Chhattisgarh,,AGF60FAPT000063,"AGRI FAPT 6 kgf/cm2 6.3cm(2"")",43,0,57.68,0,0,0,0,18.2,1.5,24.8024,18.2,0,18.2,0.272964,17.92
33,Chhattisgarh,,AGF60FAPT000075,"AGRI FAPT 6 kgf/cm2 7.5cm(2.5"")",69,0,57.68,0,0,0,0,29.2,1.5,39.7992,29.2,0,29.2,0.438012,28.76
33,Chhattisgarh,,AGF60FAPT000090,"AGRI FAPT 6 kgf/cm2 9cm(3"")",89,0,57.68,0,0,0,0,37.66,1.5,51.3352,37.66,0,37.66,0.564972,37.1
33,Chhattisgarh,,AGF60FAPT000110,"AGRI FAPT 6 kgf/cm2 11cm(4"")",149,0,57.68,0,0,0,0,63.06,1.5,85.9432,63.06,0,63.06,0.945852,62.11
33,Chhattisgarh,,AGF60MAPT000063,"AGRI MAPT 6 kgf/cm2 6.3cm(2"")",38,0,57.68,0,0,0,0,16.08,1.5,21.9184,16.08,0,16.08,0.241224,15.84
33,Chhattisgarh,,AGF60MAPT000075,"AGRI MAPT 6 kgf/cm2 7.5cm(2.5"")",53,0,57.68,0,0,0,0,22.43,1.5,30.5704,22.43,0,22.43,0.336444,22.09
33,Chhattisgarh,,AGF60MAPT000090,"AGRI MAPT 6 kgf/cm2 9cm(3"")",81,0,57.68,0,0,0,0,34.28,1.5,46.7208,34.28,0,34.28,0.514188,33.77
33,Chhattisgarh,,AGF60MAPT000110,"AGRI MAPT 6 kgf/cm2 11cm(4"")",126,0,57.68,0,0,0,0,53.32,1.5,72.6768,53.32,0,53.32,0.799848,52.52
33,Chhattisgarh,,AGF60RCU0006340,AGRI RED. COUPLER 6 kgf/cm2 6.3x4cm,34,0,57.68,0,0,0,0,14.39,1.5,19.6112,14.39,0,14.39,0.215832,14.17
33,Chhattisgarh,,AGF60RCU0006350,AGRI RED. COUPLER 6 kgf/cm2 6.3x5cm,41,0,57.68,0,0,0,0,17.35,1.5,23.6488,17.35,0,17.35,0.260268,17.09
33,Chhattisgarh,,AGF60RCU0007540,AGRI RED. COUPLER 6 kgf/cm2 7.5x4cm,48,0,57.68,0,0,0,0,20.31,1.5,27.6864,20.31,0,20.31,0.304704,20.01
33,Chhattisgarh,,AGF60RCU0007550,AGRI RED. COUPLER 6 kgf/cm2 7.5x5cm,45,0,57.68,0,0,0,0,19.04,1.5,25.956,19.04,0,19.04,0.28566,18.76
33,Chhattisgarh,,AGF60RT00006350,AGRI RED. TEE 6 kgf/cm2 6.3x5cm,87,0,57.68,0,0,0,0,36.82,1.5,50.1816,36.82,0,36.82,0.552276,36.27
33,Chhattisgarh,,AGF60T000000040,"AGRI TEE 6 kgf/cm2 4cm(1.25"")",36,0,57.68,0,0,0,0,15.24,1.5,20.7648,15.24,0,15.24,0.228528,15.01
33,Chhattisgarh,,AGF60T000000050,"AGRI TEE 6 kgf/cm2 5cm(1.5"")",55,0,57.68,0,0,0,0,23.28,1.5,31.724,23.28,0,23.28,0.34914,22.93
33,Chhattisgarh,,AGF60T000000063,"AGRI TEE 6 kgf/cm2 63mm(2"") -46 Pcs",83,0,57.68,0,0,0,0,35.13,1.5,47.8744,35.13,0,35.13,0.526884,34.6
33,Chhattisgarh,,AGF60T000000075,"AGRI TEE 6 kgf/cm2 7.5cm(2.5"")",108,0,57.68,0,0,0,0,45.71,1.5,62.2944,45.71,0,45.71,0.685584,45.02
33,Chhattisgarh,,AGF60T000000090,"AGRI TEE 6 kgf/cm2 9cm(3"")",178,0,57.68,0,0,0,0,75.33,1.5,102.6704,75.33,0,75.33,1.129944,74.2
33,Chhattisgarh,,AGF60T000000110,"AGRI TEE 6 kgf/cm2 11cm(4"")",298,0,57.68,0,0,0,0,126.11,1.5,171.8864,126.11,0,126.11,1.891704,124.22
33,Chhattisgarh,,AGF60T000000160,"AGRI TEE 6 kgf/cm2 16cm(6"")",952,0,57.68,0,0,0,0,402.89,1.5,549.1136,402.89,0,402.89,6.043296,396.84
33,Chhattisgarh,,AGF60TEC0000063,AGRI THREADED END CAP 6 kgf/cm2 6.3cm,28,0,57.68,0,0,0,0,11.85,1.5,16.1504,11.85,0,11.85,0.177744,11.67
33,Chhattisgarh,,AGF60TEC0000075,AGRI THREADED END CAP 6 kgf/cm2 7.5cm,43,0,57.68,0,0,0,0,18.2,1.5,24.8024,18.2,0,18.2,0.272964,17.92
33,Chhattisgarh,,AGF60TEC0000090,"AGRI THREADED END CAP 6 kgf/cm2 9cm(3"")",68,0,57.68,0,0,0,0,28.78,1.5,39.2224,28.78,0,28.78,0.431664,28.35
33,Chhattisgarh,,AGF60TEC0000110,AGRI THREADED END CAP 6 kgf/cm2 11cm,85,0,57.68,0,0,0,0,35.97,1.5,49.028,35.97,0,35.97,0.53958,35.43
33,Chhattisgarh,,AGP10003020,"AGRI PIPE 10 KGF/CM2 2 CM(0.5"") 3M",111,0,59.41,0,14.5,0,0,38.52,1.5,65.9451,45.05,6.5329605,38.52,0.577829093,37.94
33,Chhattisgarh,,AGP10006020,"AGRI PIPE 10 KGF/CM2 2 CM(0.5"") 6M",213,0,59.41,0,14.5,0,0,73.92,1.5,126.5433,86.46,12.5362215,73.92,1.108807178,72.81
33,Chhattisgarh,,AGP40006063,"AGRI PIPE 4 kgf/cm2 6.3cm(2"") 6m",869,0,59.41,0,14.5,0,0,301.58,1.5,516.2729,352.73,51.1454295,301.58,4.523725058,297.06
33,Chhattisgarh,,AGP40006075,"AGRI PIPE  4 kgf/cm2 7.5cm(2.5"") 6m","1,210.00",0,59.41,0,14.5,0,0,419.92,1.5,718.861,491.14,71.215155,419.92,6.298857675,413.62
33,Chhattisgarh,,AGP40006090,"AGRI PIPE 4 kgf/cm2 9cm(3"") 6m","1,721.00",0,59.41,0,14.5,0,0,597.26,1.5,1022.4461,698.55,101.2903155,597.26,8.958953768,588.3
33,Chhattisgarh,,AGP40006110,"AGRI PIPE 4 kgf/cm2 11cm(4"") 6m","2,459.00",0,59.41,0,14.5,0,0,853.38,1.5,1460.8919,998.11,144.7256745,853.38,12.80073638,840.58
33,Chhattisgarh,,AGP40006140,"AGRI PIPE  4 kgf/cm2 14cm(5"") 6m","4,030.00",0,59.41,0,14.5,0,0,"1,398.59",1.5,2394.223,"1,635.78",237.187665,"1,398.59",20.97884003,"1,377.61"
33,Chhattisgarh,,AGP40006160,"AGRI PIPE  4 kgf/cm2 16cm(6"") 6m","5,260.00",0,59.41,0,14.5,0,0,"1,825.45",1.5,3124.966,"2,135.03",309.57993,"1,825.45",27.38181105,"1,798.07"
33,Chhattisgarh,,AGP60003040,"AGRI PIPE 6 kgf/cm2 4cm(1.25"") 3m",261,0,59.41,0,14.5,0,0,90.58,1.5,155.0601,105.94,15.3612855,90.58,1.358679218,89.22
33,Chhattisgarh,,AGP60003050,"AGRI PIPE 6 kgf/cm2 5cm(1.5"") 3m",391,0,59.41,0,14.5,0,0,135.69,1.5,232.2931,158.71,23.0125005,135.69,2.035415993,133.66
33,Chhattisgarh,,AGP60003063,"AGRI PIPE 6 kgf/cm2 6.3cm(2"") 3m",636,0,59.41,0,14.5,0,0,220.72,1.5,377.8476,258.15,37.432098,220.72,3.31080453,217.41
33,Chhattisgarh,,AGP60006040,"AGRI PIPE  6 kgf/cm2 4cm(1.25"") 6m",520,0,59.41,0,14.5,0,0,180.46,1.5,308.932,211.07,30.60486,180.46,2.7069471,177.76
33,Chhattisgarh,,AGP60006050,"AGRI PIPE  6 kgf/cm2 5cm(1.5"") 6m",786,0,59.41,0,14.5,0,0,272.78,1.5,466.9626,319.04,46.260423,272.78,4.091654655,268.69
33,Chhattisgarh,,AGP60006063,"AGRI PIPE 6 kgf/cm2 6.3cm(2"") 6m","1,268.00",0,59.41,0,14.5,0,0,440.05,1.5,753.3188,514.68,74.628774,440.05,6.60078639,433.45
33,Chhattisgarh,,AGP60006075,"AGRI PIPE 6 KGF/CM2 7.5CM(2.5"") 6M","1,736.00",0,59.41,0,14.5,0,0,602.47,1.5,1031.3576,704.64,102.173148,602.47,9.03703878,593.43
33,Chhattisgarh,,AGP60006090,"AGRI PIPE 6 KGF/CM2 9CM(3"") 6M","2,467.00",0,59.41,0,14.5,0,0,856.16,1.5,1465.6447,"1,001.36",145.1965185,856.16,12.84238172,843.32
33,Chhattisgarh,,AGP60006110,"AGRI PIPE 6 KGF/CM2 11CM(4"") 6M","3,607.00",0,59.41,0,14.5,0,0,"1,251.79",1.5,2142.9187,"1,464.08",212.2917885,"1,251.79",18.77684267,"1,233.01"
33,Chhattisgarh,,AGP60006140,"AGRI PIPE 6 KGF/CM2 14CM(5"") 6M","5,911.00",0,59.41,0,14.5,0,0,"2,051.38",1.5,3511.7251,"2,399.27",347.8948605,"2,051.38",30.77070059,"2,020.61"
33,Chhattisgarh,,AGP60006160,"AGRI PIPE  6 kgf/cm2 16cm(6"") 6m","7,786.00",0,59.41,0,14.5,0,0,"2,702.09",1.5,4625.6626,"3,160.34",458.248923,"2,702.09",40.53132716,"2,661.56"
33,Chhattisgarh,,AGP80003025,"AGRI PIPE 8 KGF/CM2 2.5 CM(0.5"") 3M",143,0,59.41,0,14.5,0,0,49.63,1.5,84.9563,58.04,8.4163365,49.63,0.744410453,48.88
33,Chhattisgarh,,AGP80003032,"AGRI PIPE 8 KGF/CM2 3.2 CM(1"") 3M",228,0,59.41,0,14.5,0,0,79.13,1.5,135.4548,92.55,13.419054,79.13,1.18689219,77.94
33,Chhattisgarh,,AGP80006025,"AGRI PIPE 8 KGF/CM2 2.5 CM(0.5"") 6M",285,0,59.41,0,14.5,0,0,98.91,1.5,169.3185,115.68,16.7738175,98.91,1.483615238,97.42
33,Chhattisgarh,,AGP80006032,"AGRI PIPE 8 KGF/CM2 3.2 CM(1"") 6M",457,0,59.41,0,14.5,0,0,158.6,1.5,271.5037,185.5,26.8969635,158.6,2.378990048,156.22
33,Chhattisgarh,,CPF00BENCP01525,CPVC BR EXTENSION NIPPLE (CP) 1.5x2.5cm,133,0,52.91,0,11.5,0,0,55.43,1.5,70.3703,62.63,7.2024155,55.43,0.831409268,54.6
33,Chhattisgarh,,CPF00CVRLNFT025,CPVC CON. VALVE ROUND LONG NECK FT 2.5cm,"1,703.00",0,52.91,0,11.5,0,0,709.72,1.5,901.0573,801.94,92.2234105,709.72,10.64578934,699.07
33,Chhattisgarh,,CPF00CVRSNFT025,CPVC CON. VALVE ROUND SHORT FT 2.5cm,"1,541.00",0,52.91,0,11.5,0,0,642.21,1.5,815.3431,725.66,83.4505435,642.21,9.633095348,632.57
33,Chhattisgarh,,CPF00CVRTNFT025,CPVC CON. VALVE TRI. LONG NECK FT 2.5cm,"1,623.00",0,52.91,0,11.5,0,0,676.38,1.5,858.7293,764.27,87.8911305,676.38,10.14569354,666.23
33,Chhattisgarh,,CPF00CVTSNFT025,CPVC CON. VALVE TRI. SHORT NECK FT 2.5cm,"1,439.00",0,52.91,0,11.5,0,0,599.7,1.5,761.3749,677.63,77.9268865,599.7,8.995473203,590.7
33,Chhattisgarh,,CPF00MATB002015,CPVC MIXER ADAPTER T & B 2x1.5cm,522,0,50.56,0,11.5,0,0,228.4,1.5,263.9232,258.08,29.678832,228.4,3.42596952,224.97
33,Chhattisgarh,,CPF00MATB002515,CPVC MIXER ADAPTER T & B 2.5x1.5cm,649,0,50.56,0,11.5,0,0,283.97,1.5,328.1344,320.87,36.899544,283.97,4.25949084,279.71
33,Chhattisgarh,,CPF00NCL0000020,"CPVC NAIL CLAMP SDR11 2cm(0.75"")",12,0,52.91,0,11.5,0,0,5,1.5,6.3492,5.65,0.649842,5,0.07501437,4.93
33,Chhattisgarh,,CPF00NCL0000025,"CPVC NAIL CLAMP SDR11 2.5cm(1"")",14,0,52.91,0,11.5,0,0,5.83,1.5,7.4074,6.59,0.758149,5.83,0.087516765,5.75
33,Chhattisgarh,,CPF00NCL0000032,"CPVC NAIL CLAMP 3.2cm(1.25"")",51.75,0,52.91,0,11.5,0,0,21.57,1.5,27.380925,24.37,2.802443625,21.57,0.323499471,21.24
33,Chhattisgarh,,CPF00NCL0000040,"CPVC NAIL CLAMP 4cm(1.5"")",108,0,52.91,0,11.5,0,0,45.01,1.5,57.1428,50.86,5.848578,45.01,0.67512933,44.33
33,Chhattisgarh,,CPF00NCL0000050,"CPVC NAIL CLAMP 5cm(2"")",173.25,0,52.91,0,11.5,0,0,72.2,1.5,91.666575,81.58,9.382093875,72.2,1.083019967,71.12
33,Chhattisgarh,,CPF00NRVU000020,"CPVC NRV W/ UNION  2cm(0.75"")",423,0,52.91,0,11.5,0,0,176.28,1.5,223.8093,199.19,22.9069305,176.28,2.644256543,173.64
33,Chhattisgarh,,CPF00NRVU000025,"CPVC NRV W/ UNION 2.5cm(1"")",735,0,52.91,0,11.5,0,0,306.31,1.5,388.8885,346.11,39.8028225,306.31,4.594630163,301.71
33,Chhattisgarh,,CPF00NRVU000032,"CPVC NRV W/ UNION 3.2cm(1.25"")","1,334.00",0,52.91,0,11.5,0,0,555.94,1.5,705.8194,628.18,72.240769,555.94,8.339097465,547.6
33,Chhattisgarh,,CPF00PCL0000015,"CPVC PLASTIC CLAMP 1.5cm(0.5"")",6,0,52.91,0,11.5,0,0,2.5,1.5,3.1746,2.83,0.324921,2.5,0.037507185,2.46
33,Chhattisgarh,,CPF00PCL0000020,"CPVC PLASTIC CLAMP 2cm(0.75"")",6,0,52.91,0,11.5,0,0,2.5,1.5,3.1746,2.83,0.324921,2.5,0.037507185,2.46
33,Chhattisgarh,,CPF00PCL0000025,"CPVC PLASTIC CLAMP 2.5cm(1"")",8,0,52.91,0,11.5,0,0,3.33,1.5,4.2328,3.77,0.433228,3.33,0.05000958,3.28
33,Chhattisgarh,,CPF00PCL0000032,"CPVC PLASTIC CLAMP 3.2cm(1.25"")",13,0,52.91,0,11.5,0,0,5.42,1.5,6.8783,6.12,0.7039955,5.42,0.081265568,5.34
33,Chhattisgarh,,CPF00PCL0000040,"CPVC PLASTIC CLAMP 4cm(1.5"")",19,0,52.91,0,11.5,0,0,7.92,1.5,10.0529,8.95,1.0289165,7.92,0.118772753,7.8
